business_num_id,business_name,address,city,postal_code,latitude,longitude,business_stars,is_open,serve_burger,serve_sandwich,serve_pizza,serve_breakfast,serve_mexican,serve_american,serve_italian,serve_japanese,serve_hot_drink,god_for_kids,price_range,accepts_credit_card,outdoor_seating,dress_code,reservations,good_for_groups,alcohol,has_tv,wifi,noise_level,smoking,reservations_only,dogs_allowed,competition_distance
123,Quesada Burritos & Tacos,3680 Chemin de la Cote Sainte-Catherine,Montreal,nan,45.4983406127,-73.6275272816,4.0,1,0,0,0,0,1,0,0,0,0,True,2,nan,False,casual,False,True,none,True,free,quiet,nan,nan,nan,27
124,Satisfied Frog On Bell,2827 E Bell Rd,Phoenix,85032,33.6403226,-112.0210482,4.0,0,0,0,0,0,0,1,0,0,0,True,2,True,True,casual,False,True,full_bar,True,free,average,nan,nan,nan,0
125,Pro Edge Cutlery,,Phoenix,85018,33.4962205,-111.9641728,5.0,1,0,0,0,0,0,0,0,0,0,nan,2,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,886
126,Great Wall Cuisine,"3446 W Camelback Rd, Ste 155",Phoenix,85017,33.5109875515,-112.1332770941,3.5,1,0,0,0,0,0,0,0,0,0,True,2,True,False,casual,False,True,full_bar,True,no,average,nan,nan,False,44
127,Wendy's,1970 West Glendale Ave,Phoenix,85021,33.5387658211,-112.1004767973,1.5,1,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88
128,Mamma Toledo's The Pie Hole,"15414 N 7th St, Ste 6",Phoenix,85022,33.6263543,-112.0663899,4.0,1,0,0,0,1,0,0,0,0,1,True,1,True,True,casual,False,False,none,True,free,quiet,nan,False,False,5
129,Marche Lobo,3509 Ave Du Parc,Montreal,H2X 2H8,45.5097318,-73.573879,4.0,1,0,0,0,0,0,0,0,0,0,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12
130,Rivas Mexican Food,4012 N 75th Ave,Phoenix,85033,33.4933261,-112.2210159,2.0,0,0,0,0,0,1,0,0,0,0,True,2,True,False,casual,False,False,nan,False,nan,nan,nan,nan,nan,0
131,Marcel Waffles Phoenix,,Phoenix,85001,33.6898663,-112.216257,5.0,1,0,0,0,0,0,0,0,0,0,True,1,True,True,nan,False,True,none,False,no,nan,nan,nan,nan,2646
132,Nudo,1055 Boulevard Saint-Laurent,Montreal,H2Z 1J6,45.5083011,-73.560133,4.0,1,0,0,0,0,0,0,0,0,0,True,1,nan,False,casual,False,True,none,True,no,average,nan,nan,nan,8
133,Great Wall Buffet,10605 N 43rd Ave,Phoenix,85029,33.5823628,-112.1498845,2.0,0,0,0,0,0,0,0,0,0,0,True,1,True,False,casual,False,True,none,True,no,loud,nan,nan,nan,111
134,Flower Child,"5013 N 44th St, Ste B2025B",Phoenix,85018,33.510484,-111.986166,4.0,1,0,0,0,0,0,1,0,0,0,True,2,True,True,casual,False,True,beer_and_wine,False,free,average,no,nan,True,1
135,Azuma,5263 Boulevard Saint-Laurent,Montreal,H2T 1S4,45.5245262,-73.5954736,4.0,0,0,0,0,0,0,0,0,1,0,True,2,nan,False,casual,True,True,beer_and_wine,False,nan,quiet,nan,nan,nan,14
136,Fameux Viande Fumee Et Charcuterie,4500 Saint-Denis Rue,Montreal,H2J 2L3,45.523861,-73.583154,3.0,1,0,0,0,0,0,1,0,0,0,True,1,nan,False,casual,False,True,full_bar,True,no,average,nan,nan,nan,9
137,Walter Station Brewery,4056 E Washington St,Phoenix,85034,33.448488,-111.992928,4.5,1,0,1,1,0,0,0,0,0,0,nan,1,True,True,nan,False,True,beer_and_wine,True,free,average,nan,False,True,205
138,Cafe Bonita,7 Avenue Viger O,Montreal,nan,45.5075172,-73.5587353,4.0,0,0,0,0,0,0,0,0,0,1,nan,1,nan,True,nan,nan,nan,nan,nan,free,nan,nan,nan,nan,44
139,Dic Ann's,"1010, Rue Legendre Ouest",Montreal,nan,45.5330939712,-73.6526834188,3.5,1,1,0,0,0,0,0,0,0,0,True,1,nan,True,casual,False,False,none,True,no,average,nan,nan,nan,96
140,Local 75,5601 Avenue de Monkland,Montreal,H4A 1E2,45.4756875,-73.6230812,4.0,1,0,0,0,0,0,0,0,0,0,False,2,nan,True,casual,False,True,full_bar,True,nan,average,outdoor,nan,nan,15
141,La Maison du Roti,1969 Avenue du Mont-Royal E,Montreal,nan,45.534485,-73.5734623,4.5,1,0,0,0,0,0,0,0,0,1,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15
142,QuikTrip,9010 N 19th Ave,Phoenix,85021,33.5682243,-112.1001401,3.0,1,0,0,0,0,0,0,0,0,0,nan,1,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
143,Mechant Buf Bar & Brasserie,124 Rue Saint-Paul O,Montreal,H2Y 1Z3,45.5038725,-73.5544901,3.5,1,1,0,0,0,0,0,0,0,0,False,3,nan,False,casual,True,True,full_bar,True,free,loud,no,nan,False,28
144,Abe & Mary's,4175 Rue Jean-Talon O,Montreal,nan,45.5009721,-73.646462,3.0,0,0,0,0,0,0,0,0,0,0,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,246
145,Blue Hound,2 E Jefferson St,Phoenix,85004,33.4475192982,-112.0736437559,4.0,1,0,0,0,0,0,1,0,0,0,False,2,True,True,casual,True,True,full_bar,True,free,loud,no,nan,nan,6
146,Circle K,3151 E Broadway Rd,Phoenix,85040,33.406739,-112.013166,1.5,1,0,0,0,0,0,0,0,0,1,nan,2,True,False,nan,nan,nan,nan,nan,no,nan,nan,nan,nan,76
147,Tutti Frutti,10820 Avenue Millen,Montreal,nan,45.5570736817,-73.6691424449,2.5,1,0,0,0,1,0,0,0,0,0,True,2,nan,True,casual,True,True,none,True,free,nan,nan,nan,False,157
148,Restaurant Chez O,5849 rue Sherbrooke Est,Montreal,nan,45.575558,-73.547882,3.5,1,0,0,0,0,0,0,0,0,0,nan,nan,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30
149,Au 14 Prince Arthur Ouest,14 Rue Prince-Arthur O,Montreal,nan,45.513525,-73.5726321,3.5,1,0,0,0,0,0,0,0,0,0,True,2,nan,False,casual,True,True,beer_and_wine,True,free,quiet,nan,nan,nan,6
150,Cafe Martin,2016 Boulevard Saint-Laurent,Montreal,nan,45.5115083,-73.5673123,4.0,0,0,0,0,0,0,0,0,0,1,True,1,nan,True,casual,False,True,none,False,free,quiet,nan,nan,nan,10
151,Cabanas Restaurant Et Pupuseria,1453 Rue Belanger,Montreal,nan,45.5447275,-73.6052096,4.0,1,0,0,0,0,0,1,0,0,0,True,nan,nan,nan,casual,nan,nan,nan,True,nan,nan,nan,nan,nan,71
152,Pat and Waldo's,114 W Adams St,Phoenix,85003,33.4495576,-112.075324,3.5,0,0,0,0,0,0,0,1,0,0,True,2,True,False,casual,False,True,none,True,free,average,nan,nan,nan,6
153,Sweet Republic,6054 N 16th St,Phoenix,85016,33.5250188613,-112.0480517965,4.5,1,0,0,0,0,0,0,0,0,0,True,1,True,nan,nan,nan,nan,nan,nan,free,average,nan,nan,True,17
154,Just Noodles,2061 Rue Sainte-Catherine O,Montreal,H3H 1M6,45.491786,-73.5818709,3.0,0,0,0,0,0,0,0,0,0,0,nan,1,nan,nan,casual,False,nan,nan,nan,nan,nan,nan,nan,nan,7
155,Birrieria Y Taqueria Del Yaqui,2920 N 43rd Ave,Phoenix,85031,33.481555,-112.152127,3.0,1,0,0,0,0,1,0,0,0,0,nan,nan,nan,False,nan,nan,nan,none,nan,no,nan,nan,nan,nan,56
156,Le Passe Compose,1310 Boulevard de Maisonneuve E,Montreal,nan,45.520079,-73.556603,4.5,1,0,0,0,1,0,0,0,0,0,True,2,nan,True,casual,False,True,full_bar,True,free,average,nan,nan,False,12
157,Euro-Deli Batory,"115, Rue Saint-Viateur Ouest",Montreal,H2T 2L2,45.5243542,-73.6004121,4.5,1,0,1,0,0,0,0,0,0,0,True,1,nan,False,casual,False,False,none,True,free,quiet,nan,nan,nan,18
158,Oyster Shack,1242 Rue Bishop,Montreal,H3G 2E2,45.4960872,-73.5756797,3.0,0,0,0,0,0,0,0,0,0,0,False,2,nan,True,casual,True,True,full_bar,True,free,average,nan,nan,nan,6
159,Patisserie Wawel,3628 Boulevard Saint-Laurent,Montreal,H2X 2V4,45.514102,-73.5731879,4.0,0,0,1,0,1,0,0,0,0,0,True,2,nan,False,casual,False,False,nan,False,nan,quiet,nan,nan,nan,7
160,Sushi 426,426 Villeray,Montreal,nan,45.5411878,-73.6225247,3.5,1,0,0,0,0,0,0,0,1,0,True,2,nan,nan,casual,True,False,nan,True,nan,nan,nan,nan,nan,33
161,Szechwan Palace,"668 N 44th St, Ste 108, Cofco Chinese Cultural Center",Phoenix,85008,33.4552320752,-111.9890147725,3.5,0,0,0,0,0,0,0,0,0,0,True,2,True,False,casual,True,True,full_bar,True,free,average,nan,nan,nan,55
162,La Popessa,115 Rue St-Antoine O,Montreal,nan,45.5054528,-73.5586909,3.5,1,0,0,1,0,0,0,1,0,0,True,2,nan,True,casual,False,True,beer_and_wine,True,free,average,nan,nan,nan,36
163,Medley - Ninsaki Simple Malt,6206 Rue Saint-Hubert,Montreal,H2S 2M2,45.5346665465,-73.6000902951,4.0,1,0,0,0,0,0,0,0,0,0,nan,2,True,nan,nan,True,True,full_bar,True,nan,loud,nan,nan,nan,23
164,Le Coin d'Asie,6020 Rue Sherbrooke Ouest,Montreal,nan,45.4682808,-73.6199147,3.5,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43
165,Pizza Chez Dany,1237 De La Montagne Rue,Montreal,H3G 1Z2,45.4977884,-73.5745751,3.5,1,0,0,1,0,0,0,0,0,0,True,1,nan,False,casual,False,False,none,True,no,average,nan,nan,nan,23
166,Fondue Chinoise Express,1616 Rue Sainte-Catherine O,Montreal,H3H 1L7,45.493982,-73.5787514,5.0,1,0,0,0,0,0,0,0,0,0,True,nan,nan,False,casual,False,True,nan,True,nan,average,nan,nan,nan,0
167,Brulerie aux Quatre Vents,7070 Avenue Henri-Julien,Montreal,nan,45.536382,-73.614515,3.0,1,0,0,0,0,0,0,0,0,1,True,1,False,True,casual,False,False,nan,True,free,nan,nan,nan,nan,7
168,Maui Dog,3538 E Indian School Rd,Phoenix,85018,33.4954475,-112.0050862,4.5,0,0,0,0,0,0,0,0,0,0,True,1,True,True,casual,False,True,none,True,free,quiet,nan,nan,nan,16
169,Lil' Mama's Soul Food Cafe,4306 N 7th Ave,Phoenix,85013,33.498858,-112.0835024,4.0,0,0,0,0,0,0,0,0,0,0,True,2,True,False,casual,False,False,none,nan,nan,nan,nan,nan,nan,11
170,Scoopwell's Dough Bar,"100 E Camelback Rd, Ste 164",Phoenix,85012,33.510556,-112.071858,4.5,1,0,0,0,0,0,0,0,0,0,True,1,True,nan,nan,nan,nan,nan,nan,nan,average,nan,nan,False,9
171,Gado Gado Indonesian Cuisine,1242 Rue Mackay,Montreal,nan,45.495379,-73.576272,4.0,0,0,0,0,0,0,0,0,0,0,True,2,nan,False,casual,True,True,full_bar,False,free,quiet,nan,nan,nan,17
172,O Bar & Grill,2808 E Indian School Rd,Phoenix,85016,33.4962047,-112.0212354,2.0,0,0,0,0,0,0,1,0,0,0,True,2,True,True,casual,False,True,full_bar,True,nan,average,nan,nan,nan,3
173,Taqueria El Guerrerense,2622 E Mcdowell Rd,Phoenix,85008,33.466091,-112.025083,4.0,1,0,0,0,0,1,0,0,0,0,True,1,True,True,casual,False,True,nan,True,nan,nan,nan,nan,nan,63
174,Allo! Mon Coco,70 Rue Sainte-Catherine E,Montreal,H2X 1K6,45.5104977,-73.5626624,4.5,1,0,0,0,1,0,0,0,0,0,True,2,nan,False,casual,True,True,full_bar,True,free,average,nan,nan,False,34
175,Lunch Box,2539 W Bethany Home Rd,Phoenix,85017,33.5237266753,-112.113874627,3.0,1,0,0,0,1,1,1,0,0,0,True,1,True,False,casual,False,False,none,True,no,average,nan,nan,nan,41
176,Presse Cafe,485 Rue McGill,Montreal,nan,45.5010853,-73.5591719,3.5,1,0,0,0,0,0,0,0,0,0,True,2,nan,False,casual,False,True,nan,True,free,nan,nan,nan,nan,10
177,Teaspressa,7033 E Main St,Phoenix,85004,33.4928084,-111.9294873,4.5,0,0,0,0,0,0,0,0,0,1,nan,2,True,True,nan,nan,nan,nan,nan,free,nan,nan,nan,True,316
178,Romero's Mexican Food,2700 W Van Buren St,Phoenix,85009,33.4513304,-112.1178949,2.0,1,0,0,0,0,1,0,0,0,0,True,1,True,True,casual,False,True,none,True,free,quiet,nan,nan,nan,59
179,Starbucks,"455 N. 3Rd Street, 100",Phoenix,85004,33.4521200185,-112.069285,3.5,1,0,0,0,0,0,0,0,0,1,nan,2,True,True,nan,nan,nan,nan,nan,free,nan,nan,nan,nan,23
180,Cultures,705 Sainte-Catherine Ouest,Montreal,H3B 4G5,45.502466,-73.5713041,3.0,1,0,1,0,0,0,0,0,0,0,False,2,nan,nan,casual,False,False,nan,True,nan,nan,nan,nan,nan,0
181,Village 1668,1668 Boulevard de Maisonneuve O,Montreal,nan,45.4948002,-73.5799791,4.5,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6
182,Milton B,3498 Avenue du Parc,Montreal,H2X 2H5,45.5091901,-73.5736878,4.0,1,0,1,0,1,0,0,0,0,1,True,1,nan,True,casual,False,True,none,True,free,average,nan,nan,nan,29
183,Little Caesars Pizza,1810 W. Southern Ave #106,Phoenix,85041,33.3927901,-112.0972393,2.5,1,0,0,1,0,0,0,0,0,0,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,loud,nan,nan,nan,92
184,Karson's Kornbread,212 W Osborn Rd,Phoenix,85013,33.4879434,-112.0768459,3.0,0,0,0,0,1,0,1,0,0,0,True,2,True,nan,casual,True,False,full_bar,True,no,nan,nan,nan,nan,67
185,Encinas Meat,4150 N 67th Ave,Phoenix,85033,33.4964645,-112.2037974,5.0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43
186,Rubio's,"4340 E Indian School Rd, Ste 1",Phoenix,85018,33.495182,-111.988325,4.0,1,0,0,0,0,1,0,0,0,0,True,1,True,True,casual,False,True,beer_and_wine,False,no,average,nan,nan,nan,8
187,El Guero Canelo,5131 W McDowell Rd,Phoenix,85035,33.4656271,-112.1703599,3.5,1,0,0,0,0,1,0,0,0,0,True,2,True,False,casual,False,True,none,True,no,average,nan,nan,nan,46
188,Zefie's Smoothies,15414 N 19th Ave,Phoenix,85023,33.6269340515,-112.100730896,3.5,0,0,0,0,0,0,0,0,0,0,nan,1,True,nan,nan,nan,nan,nan,nan,free,nan,nan,nan,nan,0
189,Cafe Cherrier,3635 Rue Saint-Denis,Montreal,H2X 3L6,45.518192,-73.569719,3.5,1,0,0,0,1,0,0,0,0,0,False,2,nan,True,casual,True,True,full_bar,True,free,average,nan,nan,nan,10
190,Pistol Whipped Pastry,,Phoenix,nan,33.321555,-111.709554,4.5,1,0,0,0,0,0,0,0,0,0,nan,nan,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8453
191,Paname,365 Rue Jean-Talon E,Montreal,nan,45.5379748292,-73.6148045585,3.0,1,1,1,0,0,0,0,0,0,0,False,1,nan,False,casual,False,True,none,True,no,loud,nan,nan,nan,17
192,Tacos Mexico,2333 N 16th St,Phoenix,85006,33.4736811,-112.0474274,4.0,0,0,0,0,0,1,0,0,0,0,True,1,True,True,casual,False,True,full_bar,True,nan,nan,nan,nan,nan,55
193,Jersey Mike's Subs,"100 E Camelback Rd, Ste 120",Phoenix,85012,33.510606909,-112.0728884367,4.0,0,0,1,0,1,0,0,0,0,0,True,1,True,True,casual,False,True,none,True,free,average,nan,nan,nan,41
194,Cafe Sable,1139A Avenue du Mont-Royal E,Montreal,H2J 1X9,45.5285396,-73.5788929,5.0,1,0,0,0,0,0,0,0,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13
195,Pyrus Bistronomique,1481 Laurier Avenue  E,Montreal,H2J 1H8,45.5344041,-73.5829548,5.0,0,0,0,0,1,0,1,0,0,0,True,3,nan,False,dressy,True,True,full_bar,False,nan,quiet,nan,nan,nan,1
196,Food City,7227 S Central Ave,Phoenix,85042,33.3803822,-112.0720582,3.0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
197,Ro & Joe's Hot Dog Hut,4568 E Cactus Rd,Phoenix,85032,33.6015072,-111.984876,5.0,1,0,1,0,0,1,0,0,0,1,nan,nan,True,nan,nan,nan,nan,none,False,no,nan,nan,nan,True,2
198,WooKar Water 'n Ice,"3202 E Greenway Rd, Ste 1609",Phoenix,85032,33.6275895,-112.0113666,3.0,0,0,0,0,0,0,0,0,0,0,nan,nan,True,nan,nan,nan,nan,nan,nan,free,nan,nan,nan,True,0
199,Caramba Mexican Food,2340 W Bell Rd,Phoenix,85023,33.64078,-112.110818,4.0,1,0,0,0,0,1,0,0,0,0,True,1,True,True,casual,False,True,beer_and_wine,True,no,average,nan,nan,nan,28
200,T&J Gyro and Burger,"18635 N 35th Ave, Ste 107",Phoenix,85027,33.6558818,-112.1339155,3.5,0,0,0,0,0,0,1,0,0,0,True,1,True,nan,casual,False,True,nan,nan,nan,nan,nan,nan,nan,4
201,Wild Game Grill,2445 E Thomas Rd,Phoenix,85016,33.4800325,-112.0283324,4.0,0,0,0,0,0,0,1,0,0,0,True,2,True,True,casual,True,True,full_bar,True,free,average,outdoor,nan,nan,1
202,Akaihana Sushi & Grill,"8041 N Black Canyon Hwy, Ste 112",Phoenix,85021,33.5544667,-112.1110064,4.0,1,0,0,0,0,0,0,0,1,0,True,2,True,False,casual,True,True,full_bar,True,no,average,nan,nan,False,129
203,Menuderia Guanajuato,2709 E McDowell Rd,Phoenix,85008,33.4654974,-112.0232556,4.5,0,0,0,0,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,True,nan,nan,nan,nan,nan,nan,nan,3
204,Chez Anna,5335 Rue Sherbrooke O,Montreal,nan,45.4740308,-73.609538,3.5,1,0,0,0,0,0,0,0,0,0,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5
205,Inochi Express,7381 Boulevard St-Laurent,Montreal,nan,45.5358982,-73.6205693,3.5,1,0,0,0,0,0,0,0,1,0,False,2,nan,nan,nan,False,False,nan,True,no,nan,nan,nan,nan,60
206,Flash Expresso,2471 Notre-Dame W,Montreal,H3J 1N5,45.4831828,-73.5750025,4.5,0,0,0,0,0,0,0,0,0,1,False,2,nan,True,casual,False,nan,nan,nan,free,nan,nan,nan,nan,9
207,Vincent Sous-Marins,3855 Rue Sainte-Catherine E,Montreal,nan,45.545985,-73.537329,3.0,1,0,0,1,0,0,0,0,0,0,True,nan,nan,nan,nan,True,True,nan,nan,nan,nan,nan,nan,nan,60
208,La Carreta de Lily,2902 W Van Buren St,Phoenix,85009,33.452238,-112.122193,3.5,1,0,0,0,0,1,0,0,0,0,True,1,True,False,casual,False,True,none,True,no,average,nan,nan,nan,180
209,Maskadores Taco,"4015 E Bell Rd, Ste 124",Phoenix,85032,33.6401069,-111.9951461,4.5,1,0,0,0,0,1,0,0,0,0,nan,1,True,True,nan,True,nan,none,False,nan,average,nan,nan,False,6
210,Bombay Mahal Thali,1629 Rue Sainte-Catherine O,Montreal,H3H 1L8,45.4945119,-73.5784807,3.5,1,0,0,0,0,0,0,0,0,0,False,2,nan,False,casual,True,True,beer_and_wine,False,free,average,nan,nan,False,17
211,Rice Box,3121 Rue Hochelaga,Montreal,nan,45.541954,-73.5544492,4.5,0,0,0,0,0,0,0,0,0,0,True,2,nan,False,casual,True,True,beer_and_wine,nan,nan,quiet,nan,nan,nan,21
212,Peter Piper Pizza,3403 N 7th Ave,Phoenix,85013,33.4884218,-112.0823702,3.0,1,0,0,1,0,0,0,0,0,0,True,2,True,True,casual,False,True,beer_and_wine,True,free,loud,nan,nan,nan,24
213,Tom Yum Thai Restaurant,3510 E Bell Rd,Phoenix,85032,33.6413456,-112.0067901,4.0,1,0,0,0,0,0,0,0,0,0,True,2,True,False,casual,False,True,none,False,free,quiet,nan,nan,False,11
214,Coq O Coq,1625 Boulevard de Maisoneuve O,Montreal,H3H 2M8,45.495463,-73.5798341,3.0,0,0,0,0,0,0,0,0,0,0,True,1,nan,True,casual,nan,True,none,False,free,average,nan,nan,nan,2
215,El Mesquite Cocina Mexicana,"26 E Baseline Rd, Ste 120",Phoenix,85042,33.3788222336,-112.0716812295,4.0,1,0,0,0,1,1,0,0,1,0,True,1,True,False,casual,False,True,beer_and_wine,True,no,average,nan,nan,nan,140
216,Altaib,2002 Rue Mackay,Montreal,H3G 2J1,45.4965332,-73.5791187,3.0,0,0,0,1,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4
217,Pizza Planete,1181 Decarie Street,Montreal,nan,45.5157042,-73.6849418,4.0,1,0,0,1,0,0,0,0,0,0,True,1,nan,nan,casual,False,True,none,True,nan,quiet,nan,nan,nan,51
218,Karl's Quality Bakery,"Le Napoleon, 15820 N 35th Ave",Phoenix,85053,33.6298085,-112.1339176,4.0,0,0,0,0,0,0,0,0,0,0,nan,2,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50
219,Val-Mont,2147 Avenue Mont-Royal E,Montreal,nan,45.5357634,-73.572198,4.0,1,0,0,0,0,0,0,0,0,0,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19
220,Blumenthal,305 Rue Sainte-Catherine O,Montreal,H2X 2A1,45.5067256,-73.5668177,4.0,1,0,0,0,1,0,0,0,0,0,False,3,nan,True,casual,True,True,nan,True,free,nan,nan,nan,nan,9
221,Restaurant Sara,1 Av Du Mont-Royal O,Montreal,nan,45.5200733,-73.5866551,4.0,1,0,0,0,0,0,0,0,0,0,True,2,nan,False,casual,False,True,none,True,no,nan,nan,nan,nan,15
222,Villa Italia Ristoranti,1219 E Glendale Ave,Phoenix,85020,33.5378928,-112.0551005,4.0,0,0,0,1,0,0,0,1,0,0,True,2,True,False,casual,True,True,beer_and_wine,False,no,quiet,nan,nan,nan,6
223,Ticoz Latin Kitchen,5114 N 7th St,Phoenix,85014,33.511677977,-112.0653423663,4.0,0,0,0,0,0,1,1,0,0,0,False,2,True,True,casual,True,True,full_bar,True,free,average,nan,nan,nan,2
224,Total Wine & More,"21001 N Tatum Blvd, Ste 12",Phoenix,85050,33.6764114,-111.9762914,4.0,1,0,0,0,0,0,0,0,0,0,nan,2,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10
225,Julioberto's Fresh Mexican Food,2237 East Indian School Rd,Phoenix,85016,33.4946051,-112.0327562,3.0,1,0,0,0,1,1,0,0,0,0,True,1,True,False,casual,False,True,none,True,no,quiet,nan,nan,nan,109
226,Nami,2014 N 7th St,Phoenix,85006,33.469968,-112.065431,4.5,1,0,0,0,0,0,0,0,0,1,True,1,True,True,casual,False,True,none,False,free,average,nan,False,True,19
227,Mediterranean Buffet,1575 E Camelback  Rd,Phoenix,85014,33.508282,-112.048136,2.5,0,0,0,0,0,0,0,0,0,0,True,2,True,False,casual,True,True,nan,False,no,average,nan,nan,nan,35
228,Luci's at the Orchard,"7100 N 12th St, Bldg Two",Phoenix,85020,33.54063,-112.056642,4.0,1,0,1,0,1,0,0,0,0,1,True,2,True,True,casual,False,True,full_bar,False,free,average,nan,False,True,42
229,Krispy Kreme,"3607 E Bell Rd, Ste 1",Phoenix,85032,33.639981399999996,-112.0042775,3.0,1,0,0,0,0,0,0,0,0,1,True,1,True,False,nan,nan,nan,nan,nan,no,nan,nan,False,nan,11
230,Garbanzo Mediterranean Grill,"Desert Ridge, 21001 N Tatum Blvd, Ste 36-1210",Phoenix,85050,33.5990996129,-111.9834836572,3.5,0,0,0,0,0,0,0,0,0,0,True,1,True,True,casual,False,True,none,False,no,average,nan,nan,nan,16
231,Sushi Shop,5580 Avenue de Monkland,Montreal,H4A 1C9,45.4757382,-73.6224594,3.0,1,0,0,0,0,0,0,0,1,0,nan,nan,nan,False,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,7
232,Sushi Pro,2544 Rue Centre,Montreal,H3K 1J8,45.478679,-73.5687031,4.0,1,0,0,0,0,0,0,0,1,0,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,12
233,Pique Nique,1818 Rue Sainte-Catherine O,Montreal,H3H 1M1,45.4933857,-73.5793959,3.0,0,0,0,0,0,0,0,0,0,0,True,2,nan,nan,casual,True,True,nan,True,nan,nan,nan,nan,nan,1
234,Restaurant Le Tour De Ville,777 University Rue,Montreal,nan,45.4998612,-73.5624111,3.5,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,True,nan,nan,nan,nan,nan,nan,nan,nan,17
235,Wilfrid sur Laurier,222 Avenue Laurier Ouest,Montreal,H2T 2N8,45.5205641534,-73.5949744152,4.0,0,0,0,0,0,0,1,0,0,0,False,3,nan,True,dressy,True,True,beer_and_wine,False,nan,average,nan,nan,nan,14
236,Chennai Chettinaad Palace,"2814 W Bell Rd, Ste 1455",Phoenix,85053,33.641454,-112.119362,3.0,1,0,0,0,0,0,0,0,0,0,True,2,True,False,casual,True,True,full_bar,True,no,average,nan,nan,nan,75
237,Pete's Fish & Chips,3920 S Central Ave,Phoenix,85040,33.4108218,-112.0736958,3.5,1,0,0,0,0,0,0,0,0,0,True,1,False,True,casual,False,True,none,True,no,average,nan,nan,nan,184
238,Foonzo,1245 Rue Drummond,Montreal,nan,45.4985817,-73.5739275,4.0,0,0,0,0,0,0,0,0,0,1,False,2,nan,False,nan,True,True,full_bar,False,free,loud,no,False,False,15
239,Filiberto's Mexican Food,3504 W. Northern Ave,Phoenix,85051,33.5534699,-112.1353718,2.5,0,0,0,0,0,1,0,0,0,0,True,1,True,True,casual,False,True,none,False,no,average,nan,nan,nan,57
240,5 Saisons Sushi,5594 A Sherbrooke Quest,Montreal,nan,45.4716244,-73.6131422,4.0,1,0,0,0,0,0,0,0,1,0,True,2,nan,True,casual,True,True,none,True,no,average,nan,nan,nan,80
241,O Zeu,6730 Rue Sherbrooke E,Montreal,nan,45.583853,-73.542125,4.0,0,0,0,0,1,0,0,0,0,0,True,2,nan,True,casual,True,True,none,True,no,average,nan,nan,nan,35
242,Fajitas A Sizzlin Celebration,9841 N Black Canyon Hwy,Phoenix,85021,33.5764501,-112.1162953,3.5,1,0,0,0,0,1,0,0,0,0,True,2,True,True,casual,False,True,full_bar,False,no,average,nan,nan,False,46
243,Zella's Pizza And Cheesesteaks,"2929 N 75th Ave, Ste 29",Phoenix,85033,33.4815508,-112.2196069,3.0,0,0,0,1,0,0,1,1,0,0,True,1,True,False,casual,False,True,none,False,free,average,nan,nan,nan,65
244,Circle K,1875 W Greenway Rd,Phoenix,85023,33.6253788042,-112.0992565094,2.5,1,0,0,0,0,0,0,0,0,1,nan,2,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42
245,Kozu,500 Rue Rachel E,Montreal,nan,45.522889,-73.577107,3.5,0,0,0,0,0,0,0,0,1,0,True,2,nan,nan,casual,True,True,full_bar,nan,free,nan,nan,nan,nan,3
246,Zero 8,1735 St-Denis,Montreal,H2X 3K4,45.515738999999996,-73.5644282,3.5,0,0,0,0,0,0,0,0,0,0,nan,3,nan,True,casual,nan,nan,beer_and_wine,nan,no,average,nan,nan,nan,6
